PackageName,Total Lines,Total Words,Total Tokens,Total URLs,Total Base64,Total IPs,Bracket Mean,Bracket Std Dev,Bracket Max,Bracket Q3,Equal Mean,Equal Std Dev,Equal Max,Equal Q3,Plus Mean,Plus Std Dev,Plus Max,Plus Q3,Identifier Entropy Mean,Identifier Entropy Std Dev,Identifier Entropy Max,Identifier Entropy Q3,String Entropy Mean,String Entropy Std Dev,String Entropy Max,String Entropy Q3,Homogeneous Identifiers,Heterogeneous Identifiers,Homogeneous Strings,Heterogeneous Strings,Setup Total Lines,Setup Total Words,Setup Total Tokens,Setup Total URLs,Setup Total Base64,Setup Total IPs,Setup Identifier Entropy Mean,Setup Identifier Entropy Std Dev,Setup Identifier Entropy Max,Setup Identifier Entropy Q3,Setup String Entropy Mean,Setup String Entropy Std Dev,Setup String Entropy Max,Setup String Entropy Q3,Setup Homogeneous Identifiers,Setup Heterogeneous Identifiers,Setup Homogeneous Strings,Setup Heterogeneous Strings,Total Install Script in .py,Total Dangerous Install Commands Count,BAT Count,BZ2 Count,C Count,CERT Count,CONF Count,CPP Count,CRT Count,CSS Count,CSV Count,DEB Count,ERB Count,GEMSPEC Count,GIF Count,GZ Count,H Count,HTML Count,ICO Count,INI Count,JAR Count,JAVA Count,JPG Count,JS Count,JSON Count,KEY Count,M4V Count,MARKDOWN Count,MD Count,PDF Count,PEM Count,PNG Count,PS Count,PY Count,RB Count,RPM Count,RST Count,SH Count,SVG Count,TOML Count,TTF Count,TXT Count,XML Count,YAML Count,YML Count,EOT Count,EXE Count,JPEG Count,PROPERTIES Count,SQL Count,SWF Count,TAR Count,WOFF Count,WOFF2 Count,AAC Count,BMP Count,CFG Count,DCM Count,DLL Count,DOC Count,FLAC Count,FLV Count,IPYNB Count,M4A Count,MID Count,MKV Count,MP3 Count,MP4 Count,MPG Count,OGG Count,OTF Count,PICKLE Count,PKL Count,PSD Count,PXD Count,PXI Count,PYC Count,PYX Count,R Count,RTF Count,SO Count,SQLITE Count,TIF Count,TP Count,WAV Count,WEBP Count,WHL Count,XCF Count,XZ Count,ZIP Count,MOV Count,WASM Count,WEBM Count
a2wsgi-1.10.8,1844,6615,66,30,141,4,34.92307692307692,42.328992307207,156,42.0,33.92307692307692,43.51333423687797,117,82.0,0.7692307692307693,1.4806443503784736,5,1.5,2.080842094003866,0.7505828959205603,4.1162646156680225,2.584962500721156,2.403568113530667,1.138461364599526,4.163856189774723,3.2516291673878226,6747,559,198,411,8,22,0,0,0,0,2.429834848774723,0.7421216848507562,3.521640636343319,2.985926350629033,3.3866349018655706,0.19092694069657248,3.521640636343319,3.521640636343319,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abcli-9.538.1,8769,17473,368,110,274,0,12.668341708542714,19.58407291353475,104,16.0,9.195979899497488,12.501991110897803,93,12.0,0.3316582914572864,1.159306987267117,11,0.0,2.170946598377341,0.7792939257015382,4.103465189601645,2.725480556997868,2.7309598279480314,1.0899183980138034,4.951857813644399,3.521640636343319,14878,3528,612,1921,288,470,3,1,7,0,2.1598292968004573,0.7315812174148264,3.7254805569978675,2.584962500721156,2.7136945751798978,1.1378718009664366,4.080544471749635,3.6750512095463086,430,74,18,80,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,0,0,0,78,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aboutcode_toolkit-11.0.0,35219,166437,1038,753,1821,8,6.852097130242826,31.919183433082882,308,0.0,23.637969094922738,92.14213994361333,862,1.0,0.977924944812362,5.916786388855474,81,0.0,1.9878500243671016,0.8053042335339612,4.109595923232875,2.584962500721156,2.5058470174621226,1.3146474366990084,6.053098801040887,3.418295834054489,167482,14831,2150,6430,122,429,4,4,21,0,1.8004114045692754,0.8789338914477932,3.481714572986072,2.521640636343318,2.125814583693911,0.1779286906042542,2.2516291673878226,2.2516291673878226,402,19,16,42,0,7,3,0,4,0,0,0,0,1,34,0,0,0,0,2,0,10,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,36,0,0,11,3,0,1,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,0
absl-py-2.1.0,13583,53830,109,72,1085,0,65.97142857142858,129.89237303024598,600,61.0,72.74285714285715,119.6075304675162,502,95.0,5.314285714285714,9.931445687581348,38,6.0,2.031542026260585,0.7856744640163459,4.241729296672175,2.584962500721156,1.6965986228805903,1.6336002695132963,4.8361904563405655,3.3473817657782354,51365,5607,545,2141,1904,6842,10,9,157,0,2.045482001416134,0.7825249971554417,4.241729296672175,2.584962500721156,2.82045744020307,1.0363743563556846,4.2374411389168944,3.940445769124325,6395,714,111,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accelerate-1.3.0,40771,153301,636,308,2086,4,66.08620689655173,128.74103220540584,815,63.5,117.5,175.19646115147418,950,133.75,4.75,9.238741679800716,70,6.0,2.1590970172234516,0.8252295671177815,4.1852301329094015,2.75,2.4253075896224123,1.4225550848432336,5.085292288547262,3.577819531114783,138008,28476,2741,6675,604,1859,15,11,12,0,2.2772035563428727,0.8510256750324128,4.111698692943855,2.845350936622437,1.939277407134615,0.0344264742181786,2.0,1.9609640474436811,1446,301,44,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accesscontrol-7.2,16492,49258,182,121,948,12,15.866666666666667,31.183112687060806,214,16.5,37.51111111111111,72.10373994016054,538,41.0,1.3444444444444446,3.4156319799887105,23,1.0,2.103074026479625,0.861054267962123,4.20184123230257,2.75,2.0707907279942246,1.4006984948393402,4.563532262755956,3.2504072918469555,46082,5280,1095,2007,193,590,3,3,8,0,2.323238844209014,0.8236909065248904,3.969815782426811,2.9219280948873623,2.1477574646488344,1.0864201485822662,4.047160074632759,3.141328553603375,538,41,33,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,58,0,0,5,2,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acme-3.2.0,8322,25630,110,97,717,14,11.160919540229886,30.68363459081654,170,4.0,28.160919540229884,72.86206681490694,518,16.0,4.183908045977011,8.084623268080893,52,5.0,2.1799702857464838,0.7890956648499885,5.351409765557392,2.584962500721156,2.079215656527633,1.54083583633682,5.036616208140156,3.4841837197791885,27387,4304,683,1496,86,263,3,3,12,0,2.219443853306332,0.7350651499717399,3.640223928941852,2.7219280948873625,0.875,1.0307764064044151,2.0,1.875,230,18,9,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acquisition-6.1,9643,30924,73,70,150,0,12.857142857142858,35.59204476836995,190,13.0,51.57142857142857,118.48438827352008,536,31.25,1.7857142857142858,6.057484766231087,32,1.0,1.921067323213889,0.920076506204222,4.3073549220576055,2.584962500721156,1.8733433494868792,1.2468298872549475,4.2704265780462904,2.751629167387823,27435,3540,526,664,987,3190,1,1,21,0,2.067751836848203,0.7511576758594345,3.8402655651949265,2.584962500721156,2.8559130951758247,0.4723261170371258,3.1898980954642875,3.1898980954642875,2729,588,31,181,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,2,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acryl_datahub-1.0.0rc4,256161,705672,1562,717,31730,62,53.91933916423712,361.5782152512924,10938,40.0,66.73760932944606,419.8613134403444,8218,47.5,1.2526724975704568,3.6080197569805983,51,1.0,2.262288420898451,0.7853388047295827,4.3275671571169285,2.807354922057604,2.5539255418622324,1.1263372934095224,5.180122709878775,3.3927474104487847,682958,109371,69265,38073,2941,8792,38,37,72,10,2.471567061467125,0.7891860091439478,4.2339466645252255,2.9559130951758243,2.0282858962638017,1.4107171867859365,4.583651244540521,3.5744995434068816,7547,1146,194,418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,795,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_blinka-8.53.0,32250,109122,158,117,2002,0,3.051111111111111,11.306405189858014,106,0.0,38.50666666666667,49.48317479682638,317,53.0,1.288888888888889,6.23883313222668,87,0.0,2.02108737320116,0.7911021455864246,4.32316116739216,2.584962500721156,1.7907792072592426,1.6967092843436802,4.986141690574383,3.5368867237421666,75660,30544,325,4312,788,2654,2,2,128,0,2.2907621306686123,0.723480693247966,3.75,2.807354922057604,1.060038762964526,1.5949980178055885,4.405932127238674,2.721928094887362,2386,495,27,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,396,0,0,4,3,0,0,0,9,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_blinka_displayio-2.1.7,32568,65729,117,109,446,0,10.096774193548388,18.047032976632224,94,14.5,66.45161290322581,84.14208853439322,356,106.0,3.7419354838709675,8.192230393210481,42,2.0,2.122485296121139,0.7872309734802843,4.162980744225906,2.725480556997868,1.634202614261059,1.7554472695230514,4.840804033450834,3.6025564113849287,33738,6162,91,822,1690,5578,14,14,124,0,2.190340408260498,0.775961079685369,3.9148663038831004,2.75,1.2724888701828765,1.945739170058043,4.354281681928005,3.5767407092906778,4543,1194,6,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,3,0,0,1,0,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_adafruitio-5.10.2,5124,20985,108,101,285,0,8.0625,16.407387999080807,94,10.0,21.8125,36.999302867735395,222,31.0,0.640625,2.608698437857956,18,0.0,2.0530718871170985,0.7960515862308076,4.090234012145144,2.584962500721156,2.4989556205620977,1.3668740667867056,4.840804033450834,3.587451789854878,20818,2105,281,717,0,0,0,0,0,0,0,0,0,0,3.2654876191984137,0.48917850950357233,3.7232314287976207,3.7232314287976207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_ble-10.0.12,5846,20683,92,89,420,0,8.409090909090908,23.26095656488528,144,4.0,28.25,41.03719927258598,211,52.0,0.8068181818181818,3.024261872690285,19,0.0,2.103370130961438,0.8031477886584749,4.2098671219040344,2.721928094887362,1.7639196233788161,1.5848697986314033,4.840804033450834,3.180832987205441,20106,2398,161,802,1312,4503,6,6,187,0,2.14310596548064,0.7586513951838461,4.2098671219040344,2.6464393446710153,1.0131128973276358,1.7388362030052282,3.8453509366224354,3.246439344671015,4014,705,32,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,41,0,0,10,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_busdevice-5.2.11,2127,9952,68,66,37,0,5.317073170731708,15.802593180219258,94,2.0,14.658536585365853,29.16728454630081,104,6.5,0.7560975609756098,3.1287416624329825,18,0.0,1.9984612741347694,0.8094996281269612,4.202819531114783,2.584962500721156,2.433089922204958,1.3727468335612323,4.840804033450834,3.5,10405,430,41,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_esp32spi-8.4.3,5029,20381,100,98,389,8,11.127272727272727,43.96423400963415,316,6.0,31.363636363636363,75.49769769272675,513,32.0,1.2727272727272727,3.5090071691478935,18,0.0,2.048894824370689,0.7851671862015172,4.235981390822668,2.584962500721156,2.050670774202087,1.6133011605642893,4.840804033450834,3.534259447850541,19543,2292,157,829,0,0,0,0,0,0,0,0,0,0,4.351953074246375,0,4.351953074246375,4.351953074246375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,4,0,0,2,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_framebuf-1.6.7,5056,15692,74,72,125,0,6.414634146341464,19.027579470016803,94,2.0,17.634146341463413,50.1292110937131,295,8.0,2.926829268292683,13.351760640272202,84,0.0,1.9316597590366054,0.8546819818813147,4.090234012145144,2.584962500721156,0.7452866206012734,0.8335338358841983,5.109131523756772,0.9709505944546686,12775,518,741,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_minimqtt-7.11.5,5825,23082,90,79,260,19,6.852941176470588,27.861740045886364,224,5.0,23.852941176470587,55.10350226047,421,26.0,1.6470588235294117,5.202653473052694,38,1.0,2.0656132557994353,0.7929281296704331,4.1313003425053605,2.584962500721156,2.47197299203136,1.4978709645017465,4.840804033450834,3.6897037321995465,21803,2458,133,903,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,4,0,0,2,0,11,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_motor-3.4.15,2977,13481,94,92,95,0,9.666666666666666,28.551806838777562,172,6.0,21.6875,45.6779458168004,253,26.25,0.8958333333333334,2.955266365453399,18,0.0,2.0199211374647597,0.7912894226411548,4.1898980954642875,2.584962500721156,2.197841596897643,1.509744723168585,4.840804033450834,3.3927474104487847,13403,783,56,224,3,12,0,0,0,0,2.505617871697253,0.7277730862241293,3.734521664779752,3.121928094887362,1.584962500721156,0,1.584962500721156,1.584962500721156,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_neopixel-6.3.15,2388,11033,86,81,41,0,5.560975609756097,15.41111413961983,94,5.0,20.829268292682926,46.41330759546468,165,16.0,0.8536585365853658,3.126987173060965,18,0.0,1.9870289890750095,0.8146502676202756,4.208410187268527,2.584962500721156,2.4503767858437744,1.3607720879399798,4.840804033450834,3.4479816365037737,11329,335,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_pca9685-3.4.17,2118,9957,87,85,38,0,5.6,15.917737244167556,94,2.0,14.9,30.10477430404413,104,11.0,0.825,3.1694656995324655,18,0.0,2.004588853634984,0.8171212836228925,4.202819531114783,2.584962500721156,2.5548916747630175,1.388771112495438,4.840804033450834,3.6818808028034016,10271,461,38,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_register-1.10.2,3109,14446,87,85,93,0,8.25531914893617,19.108919025129946,94,8.0,23.27659574468085,37.77145352250281,128,31.0,6.76595744680851,37.49736962714414,257,0.0,2.0044517055097493,0.7746032532622251,4.091135423220312,2.584962500721156,2.1446737391447157,1.5024129036837173,4.840804033450834,3.3927474104487847,14285,1002,69,199,0,0,0,0,0,0,0,0,0,0,3.182005814760214,0,3.182005814760214,3.182005814760214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_requests-4.1.9,6818,23802,200,194,415,4,12.576470588235294,24.65880334957585,126,11.0,29.08235294117647,46.1963232315305,306,46.0,3.1176470588235294,6.357245144426202,29,3.0,2.024243670923555,0.8821666712555686,5.111278474345627,2.584962500721156,2.6270029691891374,1.3802500506777546,6.335932158192359,3.7464393446710154,23248,3302,608,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,3,0,42,0,0,4,0,0,2,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_seesaw-1.16.5,4460,17083,111,109,244,0,6.732394366197183,16.277028288339256,94,2.0,28.985915492957748,41.932426238190985,229,58.0,1.1126760563380282,3.310370267484754,18,1.0,2.0525323993867786,0.8035725369353104,4.202819531114783,2.584962500721156,1.9203997461359148,1.6530548328162895,4.840804033450834,3.5000709220137636,15990,1831,78,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adafruit_circuitpython_typing-1.11.2,2331,10494,67,65,154,0,5.043478260869565,14.791824351068067,94,2.0,22.869565217391305,35.64741455212717,104,45.0,0.6521739130434783,2.960610982771014,18,0.0,2.011016222784207,0.8146447755735795,4.175070520364182,2.584962500721156,1.897560406440106,1.7153421111217488,4.840804033450834,3.507221017634409,10996,296,55,283,161,725,1,1,26,0,2.0403830776389524,0.7277019210906874,4.073329701949522,2.584962500721156,0,0,0,0,693,17,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,4,0,0,1,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adafruit_GPIO-1.0.3,3172,14392,18,13,376,0,16.416666666666668,28.522937629467496,120,18.0,27.833333333333332,41.662898380324854,191,39.5,0.9166666666666666,2.1450988964060187,8,0.0,2.035915817032025,0.7131466151650684,4.396772806176711,2.5216406363433186,1.4335316110618448,1.773773585704635,4.703746009044559,3.2890179348137427,13216,1844,41,581,31,125,1,1,0,0,2.224043286135375,0.7908538695003359,4.021928094887362,2.731610417748401,2.0096062301652937,0.5369135205514601,2.584962500721156,2.584962500721156,106,16,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adal-1.2.7,3977,15600,153,141,144,0,21.586206896551722,22.724306120758687,66,41.0,33.275862068965516,34.742827164882065,110,49.5,2.4482758620689653,6.395233754783724,33,2.0,2.1473161189294157,0.7913048712660676,4.251629167387823,2.75,2.7906580330733304,1.2530078412929233,4.659378633530853,3.785416173705551,15533,2574,283,650,128,647,2,2,4,0,2.046784651411719,0.7688848595738401,3.506890595608519,2.584962500721156,3.61080586198495,0.15670315280955815,3.7216117239699007,3.7216117239699007,568,17,6,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adapter_transformers-4.0.0,288,1284,46,46,1,0,2.6666666666666665,2.8284271247461903,6,6.0,6.111111111111111,6.845517592637616,15,13.0,0,0.0,0,0.0,2.0858934943898175,0.7619666470128993,3.640223928941852,2.6464393446710153,3.1429042976932924,1.0382756413085512,4.2823497931561825,4.033025250727107,1503,42,22,47,46,201,2,2,1,0,2.2284273484051846,0.7202019874319529,3.640223928941852,2.75,3.8972435052501324,0,3.8972435052501324,3.8972435052501324,185,5,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adbutils-2.8.0,6920,21276,86,51,420,28,31.93103448275862,147.64928360743326,1121,16.5,37.37931034482759,76.1325777114483,479,41.5,12.551724137931034,65.87739074227427,498,2.25,1.5138329548888514,1.0514946377558052,5.470736707853846,2.321928094887362,2.30554840958176,1.5942772377898418,6.629635916330077,3.4614484041194724,26645,3844,513,1516,145,348,2,1,7,0,2.1238462369846616,0.7397782774400101,3.8521687236032816,2.584962500721156,2.5,0.5,3.0,3.0,397,48,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,33,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
addict-2.4.0,1090,3515,10,7,68,0,18,37.52332607858744,128,24.0,23,58.840179016269715,215,21.5,0.5384615384615384,1.3913653136029502,5,0.5,1.8665958552962059,0.9046232908849753,3.8199578985571474,2.5216406363433186,1.2247083543433264,1.3584200637433714,4.411891879025521,2.2516291673878226,3596,352,285,75,42,168,1,1,2,0,2.241103222591604,0.6187740652393291,3.625,2.584962500721156,2.260820318171659,0.36885563130082605,2.521640636343318,2.521640636343318,142,13,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
add_trailing_comma-3.1.0,1778,4539,24,15,7,0,15.73076923076923,22.0391609501046,98,27.75,13.807692307692308,20.82694260955118,100,23.25,3.8461538461538463,8.816767242894905,26,1.0,2.067474896868224,0.813897244458876,3.7849418274376423,2.584962500721156,1.0904880678642463,1.2546154172621629,4.355866085690479,2.1280852788913944,3752,772,71,36,4,9,0,0,0,0,2.371039105997537,0.2523574572241485,2.7219280948873625,2.584962500721156,0.7739760316291208,1.3405658106221734,2.321928094887362,2.321928094887362,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
